track_name,artist_name,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_uri
Avant Gardener,Courtney Barnett,312227,0.00148,0.435,0.747,0.00396,0,0.122,-4.477,1,0.0296,115.151,4,0.727,0,spotify:track:4xuiROAX4zVVNW9onuNCpD
Forget Me Nots,Patrice Rushen,275813,0.139,0.912,0.534,0.102,6,0.0387,-5.319,0,0.0366,114.681,4,0.963,0,spotify:track:6PUJEckAKg4Mp47VFZxdpJ
Jealous of Roses,Bibio,155000,0.0175,0.61,0.797,0.0307,6,0.086,-7.076,1,0.118,108.021,4,0.949,10,spotify:track:3OC649QvfPbuIwsk8Hl9Tw
Cold Canary Gaslight,Marty O'Reilly & the Old Soul Orchestra,284080,0.77,0.487,0.317,0.000137,7,0.107,-8.567,1,0.033,139.628,4,0.291,33,spotify:track:2S6hFFkVmG8FpjWCFrfKRI
Protest,Busy Signal,187533,0.612,0.512,0.759,0,5,0.634,-5.718,0,0.324,170.163,4,0.863,0,spotify:track:2Bz7wNLTVOoeVdjqkMgz2b
Nightmare Seeker (The Little Red House),Lamb of God,297013,2.51e-05,0.486,0.98,0.016,2,0.332,-5.613,1,0.0459,112.993,4,0.132,25,spotify:track:1tdL6vSzDrGQsw64T1KbMo
The World Began In Eden And Ended In Los Angeles,Phil Ochs,185040,0.0726,0.508,0.559,2.07e-06,2,0.735,-10.563,1,0.0349,143.567,4,0.82,8,spotify:track:2k3KuoBgnMp7t0XtQ869WF
Miracle,Paramore,209747,0.000285,0.467,0.888,1.65e-06,1,0.146,-3.215,0,0.0681,163.014,4,0.561,44,spotify:track:7tCnwq0Fy85y1tWktmXQ7u
The Gravedigger's Argument,I Am The Avalanche,125133,0.000986,0.397,0.945,0,0,0.176,-2.809,1,0.134,100.88,4,0.312,0,spotify:track:75l4PoXeGCOdrqXGaRtAOw
I-E-A-I-A-I-O,System Of A Down,188600,0.000126,0.626,0.792,0.022,0,0.438,-2.734,1,0.0721,133.212,4,0.433,43,spotify:track:7q6dQPgSSH1dsu4qTNkaGp
Love Like Honey - explicit album version,Pretty Ricky,318187,0.00491,0.733,0.611,0,11,0.0712,-5.122,1,0.0415,120.007,4,0.22,41,spotify:track:7q9dfkHRzed4NaYBarcuSd
James Bond Theme,Monty Norman,106439,0.815,0.383,0.631,0.00561,7,0.356,-10.256,1,0.0329,141.1,3,0.126,25,spotify:track:6xGQ24VLMjxVJcBQ85ifx1
Mistletoe,Justin Bieber,182947,0.511,0.666,0.543,0,6,0.0911,-9.188,0,0.0446,161.947,4,0.881,0,spotify:track:32OWobmyAz8J2qA8iWekyS
Tracers,Trans-Siberian Orchestra,347053,0.0309,0.389,0.673,0.429,9,0.118,-6.19,0,0.048,125.613,4,0.125,22,spotify:track:5TW8Zku42HY9tge4KadjZa
Red Moon,The Walkmen,242400,0.782,0.399,0.262,0.654,5,0.0986,-10.245,1,0.0326,103.248,3,0.233,0,spotify:track:5ojjtWpaiS7A0KVNO6cfcv
Champagne and Pools (feat. Blackbear & Kyle),Hoodie Allen,214413,0.519,0.61,0.641,0,9,0.902,-4.352,0,0.268,67.413,4,0.852,52,spotify:track:7HytU9V8vMCUayply0lYBq
Rooster,Alice In Chains,374333,0.0307,0.271,0.551,0.000581,3,0.118,-8.46,1,0.0272,143.899,3,0.2,66,spotify:track:0wvIGFIgbyz4JNwQhZgTv2
These Waters,Ben Howard,248000,0.31,0.423,0.455,0.000589,10,0.114,-9.941,1,0.0317,145.742,4,0.35,0,spotify:track:3dnpOdwDKjl5h9dtfx0eBB
Young Ladies,Guru,252027,0.296,0.776,0.637,0,7,0.186,-10.917,1,0.264,96.903,4,0.526,21,spotify:track:2UFcGA1PflCqYWpqIZjeOJ
Wop (Official Version),J. Dash,231715,0.0108,0.854,0.707,7.41e-05,7,0.146,-8.238,1,0.071,112.002,4,0.601,49,spotify:track:5tqyZmF6uEoTkD6ja7KZjv
Lady (You Bring Me Up),Commodores,293227,0.189,0.894,0.6,0.000424,0,0.0845,-9.354,0,0.0423,120.985,4,0.85,0,spotify:track:4K73AvANSQiQQAMdL76V3H
Bashful Creatures,Hippo Campus,224933,0.184,0.454,0.814,0,7,0.183,-3.539,1,0.0393,123.885,4,0.162,31,spotify:track:0esd0AL4TygoM6UuUIxmd8
Truce,Twenty One Pilots,142547,0.994,0.537,0.0231,0.0471,7,0.146,-14.407,1,0.0475,120.322,4,0.342,56,spotify:track:6BEKt5axiNeWCr9huv0k7I
Nangs,Tame Impala,107533,0.159,0.536,0.526,0.847,0,0.128,-9.754,1,0.181,167.608,4,0.434,67,spotify:track:1cCbsojaA6GIT7Y3zuMJ1q
Disappear,Mike Faist,275813,0.379,0.451,0.634,0,8,0.226,-6.65,1,0.118,136.643,4,0.298,48,spotify:track:4VM6WUdnRnBv6cHAjyzxcK
Tripping Billies - Live,Dave Matthews,349093,0.385,0.488,0.672,0.000205,2,0.719,-10.344,1,0.0367,115.41,3,0.714,31,spotify:track:0IgiOjaYaCEEXuD6qY69a5
Number City,Coheed and Cambria,228840,0.00156,0.606,0.851,0.00134,0,0.646,-4.704,1,0.0561,156.006,4,0.708,0,spotify:track:505riFbnyUdOzL3df6nkGw
Beach Rats,The Growlers,250144,0.844,0.409,0.655,0.395,3,0.107,-5.466,0,0.0297,75.266,3,0.608,0,spotify:track:3LkxF4JpVLJJcVuM55bXvR
The Real of It,Said The Whale,99680,0.928,0.772,0.111,0,5,0.101,-16.208,1,0.0355,83.024,4,0.468,0,spotify:track:7CghscRqC4tHeW2tTWV0q2
Spend That,R. Kelly,222880,0.296,0.867,0.643,0,11,0.149,-6.159,1,0.0906,96.972,4,0.572,25,spotify:track:4uBYH3Rzktn7tcPuoXG8tL
Flaws and All,Beyoncé,250147,0.247,0.665,0.717,0.000654,1,0.0688,-7.721,1,0.1,151.921,4,0.665,23,spotify:track:6kAg2tL3QyZMttR5OolAtE
All to Myself,Amber Coffman,339453,0.609,0.655,0.496,0.00181,2,0.0968,-7.375,1,0.0257,99.081,3,0.412,15,spotify:track:5eNFX8wUn487T4PEl2Ratm
Breakdown VIP,Noisestorm,234344,4.64e-05,0.314,0.94,0.011,11,0.317,-4.238,1,0.115,173.915,4,0.194,0,spotify:track:0lFrqu4LpZDtjfiOdASyu1
Catch A Fire,The Bug,225240,0.128,0.539,0.619,0.000552,6,0.13,-9.337,0,0.0415,140.052,4,0.0989,0,spotify:track:7cUyUvQsHfA4jlKyP1InPx
Spooky Action At A Distance,Iron Chic,294133,0.000311,0.313,0.978,0.503,2,0.286,-5.446,1,0.0703,171.158,4,0.528,17,spotify:track:4maiodREzF7MigtHIJxy0E
"Guitars, Cadillacs",Dwight Yoakam,185240,0.26,0.581,0.917,0.179,9,0.141,-3.519,1,0.0746,171.663,3,0.86,48,spotify:track:3HtCJiLV8GH87AViMtUKhO
Pam Pam,Wisin & Yandel,229493,0.117,0.87,0.69,0,10,0.199,-6.367,1,0.111,95.027,4,0.765,33,spotify:track:0QuHbHFRGfR4GGlrlq9a3S
With You,Excision,276000,0.103,0.265,0.831,0,6,0.136,-2.741,1,0.0488,139.317,4,0.144,0,spotify:track:2eQKHLKFfBrJBbmSZkdU1w
Niña Roja,Adanowsky,229150,0.206,0.457,0.548,0.927,7,0.316,-7.871,1,0.0271,129.978,4,0.425,0,spotify:track:3JxBOZoiTTr840KX7quoIB
Overture / I'm Wishing / One Song,Snow White,128046,0.98,0.118,0.273,0.956,10,0.322,-12.249,1,0.0383,181.881,1,0.104,0,spotify:track:4hlHhxVr9NCYsHPbrUzUwj
Can't Go Wrong,Wiley,184747,0.0496,0.701,0.987,0,4,0.702,-2.574,1,0.11,140.006,4,0.761,0,spotify:track:18Wi79fsl98HdtCBUt9CZ7
Suele Suceder - Remix,Piso 21,205653,0.26,0.62,0.858,0,8,0.31,-2.541,1,0.175,179.95,4,0.936,0,spotify:track:0sRyReasfit4x39r9OTuFC
She's My Collar (feat. Kali Uchis),Gorillaz,209560,0.00799,0.726,0.815,0.081,11,0.112,-5.886,1,0.0313,140.158,4,0.462,69,spotify:track:3lIxtCaROdRDuTnNBDm3n2
Ain't No Other Man,Christina Aguilera,228627,0.00341,0.856,0.721,0.00561,7,0.133,-5.585,1,0.205,127.953,4,0.501,31,spotify:track:77dgyxbuL53WfkLZU3fk3o
Helpless,The Hardkiss,216983,0.0193,0.4,0.711,0.000114,9,0.126,-6.531,0,0.0555,135.023,3,0.0867,26,spotify:track:3pE1YhR6G395SGXUZCtba9
Warned You,Good Morning,133129,0.662,0.507,0.428,0.149,6,0.101,-4.677,1,0.0263,138.163,4,0.406,0,spotify:track:67LKZcv1J2Yj4pk5UIuFQW
Cornerstone - Live,Hillsong Worship,409147,0.0454,0.389,0.575,2.78e-05,0,0.563,-6.699,1,0.0313,142.976,4,0.123,46,spotify:track:5KTJJnSs2H1p5SaBXsG0Hb
I'm So Hood,DJ Khaled,255400,0.0199,0.711,0.885,0,9,0.247,-3.178,0,0.0804,130.954,4,0.514,0,spotify:track:2Ks9TtFe2AD6kK2GX211Ie
Arrival,Neil Davidge,336656,0.301,0.368,0.523,0.91,1,0.0862,-9.486,1,0.0292,109.925,4,0.0373,30,spotify:track:4FsD3qKGh2DMI8OPw2b1QY
Far From Any Road (Be My Hand),Andrew Bird,286595,0.821,0.597,0.184,0.00105,2,0.113,-13.286,0,0.0467,129.819,4,0.202,18,spotify:track:1CIG3zeSX08q2O0x6J7oE1
A New Anhedonia,Phosphorescent,243773,0.704,0.26,0.292,0.0987,4,0.17,-9.712,1,0.0324,122.257,5,0.099,0,spotify:track:3VIJ2oT2fJMqDraceIIEhO
Bateria Show,Samba New York!,240040,0.02,0.697,0.799,0.689,11,0.0741,-11.761,0,0.0829,134.34,4,0.816,1,spotify:track:6eGhUauVnOZ9346WsogfyI
Baby Girl,Anthony Hamilton,213720,0.269,0.629,0.591,0,0,0.201,-5.68,0,0.0343,76.018,4,0.202,17,spotify:track:0WV1sPtEJLVGBKF8CMKsY7
Feel It Still,Portugal. The Man,163253,0.0417,0.801,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,73,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK
"Goodbye, Goodbye",Tegan and Sara,206160,0.0266,0.684,0.873,0.000123,6,0.0928,-5.581,1,0.0316,134.97,4,0.736,35,spotify:track:1iswbtuOoHl5ArW7cUUf5D
Out of Hiding,Steffany Gretzinger,268493,0.797,0.453,0.32,0,2,0.116,-10.101,1,0.0337,106.551,4,0.23,0,spotify:track:4QqJzSUAtJgZ3AiCjDc89y
Black Male (Blackmail),Christon Gray,244107,0.838,0.334,0.349,0,6,0.377,-9.198,1,0.0498,63.449,5,0.474,9,spotify:track:4ZnupinIHxCCVQPI2FN25c
"Symphony No. 5 in E Minor, Op. 64: II. Andante cantabile, con alcuna licenza",Utah Symphony Orchestra,760918,0.967,0.0983,0.0432,0.891,2,0.189,-20.496,1,0.0402,85.311,4,0.0394,0,spotify:track:4dZ0SSRjzJJcKkHrnvDall
You Deserve,August Alsina,242027,0.0192,0.531,0.701,0,11,0.28,-5.926,0,0.215,159.901,4,0.542,36,spotify:track:3GYyzyvaaF5BgEYGID5D4k
"Oh, Tonight (feat. Kacey Musgraves)",Josh Abbott Band,205507,0.336,0.567,0.642,0,11,0.127,-4.836,1,0.0318,150.071,4,0.319,52,spotify:track:35DciiuaU8Lut9EkrlP4wR
Stay,Florida Georgia Line,199320,0.0744,0.494,0.936,0,1,0.148,-2.989,1,0.0418,141.939,4,0.582,57,spotify:track:3grPZ1iQg2tEdh0ZCh3HTt
"Win Some, Lose Some",Big Sean,304493,0.238,0.575,0.811,0,1,0.292,-5.978,1,0.498,85.071,4,0.343,0,spotify:track:0NBWNdTlcz0GAYY1lXRk1Y
Call Me a Spaceman - Radio Edit,Hardwell,189375,0.0172,0.581,0.877,0,3,0.248,-3.595,0,0.0486,127.952,4,0.35,0,spotify:track:7zBjb6MPNRkeALdgGQIvou
Steal Your Heart - Culture Code Remix,BRKLYN,224672,0.0613,0.337,0.552,0,0,0.183,-5.508,0,0.0387,137.031,4,0.203,31,spotify:track:3Qc88IgLW3TrzCnt8sjagL
"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Teriyaki Boyz,255947,0.178,0.757,0.892,4.19e-05,6,0.0719,-5.321,1,0.124,127.014,4,0.936,67,spotify:track:0upFohXrGxIIAjyaJmCkMU
The Sea Is Rising,Bliss n Eso,335867,0.13,0.672,0.846,0,5,0.822,-6.364,0,0.392,86.017,4,0.623,0,spotify:track:115KhJ3aFGXHZqytKFDC3e
(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,179120,0.318,0.634,0.677,0,2,0.0902,-7.19,1,0.0448,95.792,4,0.939,68,spotify:track:5qyq1H5OPMlfuvZQ1wQNo7
Some Beach,Blake Shelton,204827,0.231,0.787,0.765,1.79e-05,0,0.323,-6.331,1,0.0265,115.979,4,0.964,55,spotify:track:7kWeSMXLxUHHOkFxsS0vhP
Praise You - Maribou State Remix,Fatboy Slim,341757,0.0953,0.715,0.508,0.000481,8,0.0598,-9.508,0,0.0539,122.978,4,0.18,34,spotify:track:2auqHGPYKXr5fnHRWKliRi
Hey Young World,Slick Rick,277267,0.000435,0.662,0.377,0,6,0.0827,-16.39,1,0.305,169.23,4,0.71,26,spotify:track:0q29h0PnCnuo7B0xXcg2mp
This Is Your Night,Amber,196667,0.0444,0.647,0.916,0.000365,0,0.297,-7.367,1,0.0498,128.057,4,0.651,0,spotify:track:74qCchZScG35kEGXktHVT6
I Just Cant Get Enough,Youngcarter,222224,0.326,0.623,0.598,0,0,0.131,-7.818,0,0.234,94.369,4,0.354,0,spotify:track:4J3Df82ZhRH8JamGzmoPmj
Troll Nacht,The Dodos,383667,0.0245,0.3,0.55,3.76e-05,2,0.0903,-8.841,1,0.0333,140.276,4,0.357,3,spotify:track:1It4CGZoRuaiAbn5QByHBn
Sympathique,Pink Martini,167613,0.749,0.644,0.353,0,5,0.1,-10.986,1,0.0466,130.083,4,0.711,2,spotify:track:37AmtN5YAoCJT8CBRJmW6i
Brother - Acoustic,NEEDTOBREATHE,216371,0.806,0.386,0.561,0,9,0.11,-5.879,1,0.0324,78.884,4,0.416,39,spotify:track:2tjb7JbJj7sl4ykpIeAMoA
Let You Go - A-Trak Remix,The Chainsmokers,266613,0.325,0.65,0.628,1.05e-05,5,0.1,-4.966,1,0.0363,100.033,4,0.326,0,spotify:track:1zLPAYWeOc3GWqKQTOyppz
Ch-Ching,Chairlift,227520,0.0279,0.798,0.598,0.000197,7,0.274,-6.353,0,0.248,87.992,4,0.427,31,spotify:track:5puD5DykxLKhlNy3GckU6Z
Go Go Wine,Vybz Kartel,203577,0.183,0.587,0.681,0,8,0.386,-5.59,1,0.141,99.795,4,0.512,0,spotify:track:2LUbM6NQqDYvm5S7FOqHpj
Pish,The Brian Jonestown Massacre,298202,0.000844,0.489,0.723,0.866,11,0.0645,-5.636,1,0.029,81.572,4,0.416,42,spotify:track:1tNwAjyfDSQvFeY5JKDw9b
Dreamboat,The Walkmen,275707,0.465,0.307,0.773,0.19,9,0.079,-8.627,0,0.1,200.098,4,0.0378,12,spotify:track:4D7WZMx6nXQ5X1mGl7JTlA
Sideline (feat. Jazmine Sullivan),Niia,277480,0.452,0.688,0.618,0.000371,7,0.211,-5.245,1,0.0462,120.011,4,0.187,27,spotify:track:3xwV2jOTY12scSiz4eEWD9
Light Up Gold I,Parquet Courts,18840,0.991,0.394,0.00569,0.264,11,0.33,-21.279,0,0.0445,85.743,4,0,0,spotify:track:6UF4wwpthyhcs47Cr1aVJE
Hakuna Matata,Nathan Lane,213600,0.617,0.408,0.313,1.18e-05,0,0.115,-18.09,1,0.137,170.013,4,0.725,67,spotify:track:5k3U0OGYBccHdKJJu3HrUN
Break My Heart,Alex Preston,244118,0.0259,0.642,0.518,0,2,0.0341,-7.615,1,0.0367,111.051,4,0.191,16,spotify:track:7AKjyI5a7yi4nCFRmVGsZk
I Hate Your Ugly Face,Kris Kristofferson,86027,0.719,0.505,0.31,0,2,0.265,-10.898,1,0.0797,165.322,4,0.726,0,spotify:track:3MynAnxAWRf5ZreUzuyKoL
No Puedo Vivir Sin Ti,Ram Herrera,190627,0.196,0.525,0.523,5.42e-06,5,0.238,-10.44,1,0.0285,205.489,4,0.766,16,spotify:track:07caqwl6HgPyJnaO6ByjjV
Rebel Rebel - 2016 Remastered Version,David Bowie,274747,0.209,0.635,0.686,0.0176,9,0.282,-15.648,1,0.053,125.988,4,0.464,70,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY
Judas,Lady Gaga,249067,0.00108,0.664,0.934,2.77e-05,10,0.27,-3.848,0,0.0697,130.982,4,0.53,75,spotify:track:7F25roCtYi55JouckaayPC
Jeremy - Brendan O'Brien Mix,Pearl Jam,315973,0.00397,0.292,0.96,5.33e-06,2,0.11,-3.954,1,0.0883,112.027,4,0.245,42,spotify:track:1ZH41dkdR51mDm9u8IXZIh
San Francisco (Be Sure to Wear Flowers In Your Hair) - Single Version,Scott McKenzie,178507,0.538,0.525,0.52,0.00569,7,0.111,-11.725,1,0.0271,112.554,4,0.523,61,spotify:track:6vcNJUWtUPB0hKC6VbZriY
Ridin' Dirty (feat. Chamillionaire),Chamillionaire,244062,0.141,0.677,0.911,0,8,0.0582,-3.158,0,0.22,143.047,4,0.85,0,spotify:track:2cq69jrDBC5gqKh6HvzwUG
Forward (Single Version),The Midnight Hollow,274676,0.0115,0.511,0.942,0.0262,6,0.109,-4.833,0,0.0681,112.037,4,0.384,2,spotify:track:1epIi5l8X37grnl1zoF3AP
"No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,400533,0.696,0.26,0.47,0.000121,6,0.116,-7.597,0,0.0613,73.367,3,0.218,37,spotify:track:4FY17SmlqeEGEuYBynENHS
Gray's Conclusion,Christon Gray,200933,0.525,0.384,0.529,5.42e-06,5,0.0772,-9.251,0,0.0595,86.066,4,0.504,0,spotify:track:4MFlw0Rqj02GpUv1wuY2Dx
Mourning Sound,Grizzly Bear,262107,0.15,0.507,0.737,0.159,7,0.122,-6.332,1,0.0624,128.015,4,0.441,44,spotify:track:0szSOfZVM3G5mWI1ogQjr7
One Little Christmas Tree,Stevie Wonder,163093,0.831,0.458,0.27,0,10,0.121,-15.872,1,0.0539,94.048,4,0.638,0,spotify:track:50UAUs5jNNc7gWYN2amkCp
OUTRO: Divina Commedia - KR Ver.,G-DRAGON,224400,0.656,0.69,0.6,0,8,0.631,-4.336,0,0.137,131.821,4,0.236,16,spotify:track:54ASqOnnhFprbsGtNg9IEZ
Swim,Fickle Friends,197625,0.223,0.628,0.83,0,5,0.151,-4.13,1,0.0386,104.97,4,0.691,0,spotify:track:3bhhM8sG53lsPYRpakieZB
Sparks,Jesse Woods,261520,0.74,0.578,0.241,0,1,0.335,-14.066,1,0.037,134.934,4,0.276,31,spotify:track:19HrCVM94TT07X70j9ajQ8
How Great Thou Art,George Nooks,216240,0.0029,0.697,0.442,0,0,0.0815,-8.353,1,0.0976,160.038,4,0.4,25,spotify:track:4CsPpGn9O8Z8w0sb6zxERH
Medicated - feat. Chevy Woods & Juicy J,Wiz Khalifa,331013,0.0113,0.752,0.888,0,1,0.39,-3.852,1,0.0362,135.991,4,0.958,55,spotify:track:5OI48E8HqkN8fnTOu3Hfuf
Mama Told Willie Not to Go Downtown,The U.S. Army Airborne Rangers,112973,0.987,0.767,0.0501,0,1,0.157,-20.637,1,0.266,163.228,4,0.552,0,spotify:track:2vpu7DCtWKb2AHvmtdyAOb
Trouble,Yusuf / Cat Stevens,169267,0.653,0.519,0.177,0,6,0.0964,-14.675,1,0.0425,140.628,4,0.309,0,spotify:track:1zXkW4xGKcKyfhrWkYIjOI
No Concern of Yours,Punch Brothers,248320,0.67,0.344,0.509,3.33e-05,8,0.15,-8.243,0,0.0366,123.883,4,0.249,20,spotify:track:5cEt3GIleqHgrtBEBQifso
50 Mentadas,Ariel Camacho y Los Plebes Del Rancho,222208,0.711,0.658,0.525,8.86e-06,10,0.08,-3.768,1,0.0376,152.197,3,0.666,48,spotify:track:76WT1d6vm1EwI6W315XI4P
3 Times In A Row,TK N Cash,194510,0.0861,0.745,0.567,0,7,0.118,-6.928,0,0.291,160.119,4,0.89,38,spotify:track:3kS3AOajZlXtoToQ1Y4rPL
Bra,Cymande,306360,0.00545,0.676,0.769,0.0256,7,0.131,-10.142,1,0.0535,117.733,4,0.891,0,spotify:track:5HrxlXl6yE5PWxFkNyUOz7
Rondo Alla Turca,PM Artist Sessions Project,211000,0.99,0.576,0.207,0.935,9,0.0869,-16.9,1,0.0475,133.759,4,0.66,37,spotify:track:3qQuI8y02GiOPKWsqv3vFa
Wichita Lineman - 2001 Digital Remaster,Glen Campbell,186200,0.326,0.192,0.392,0.000199,5,0.248,-11.667,1,0.0328,172.312,4,0.391,59,spotify:track:6V9VCm1zOY2lGR80RehJ9i
Eraser,Coheed and Cambria,232987,0.00106,0.58,0.968,0.000534,3,0.0857,-2.789,1,0.159,131.003,4,0.288,27,spotify:track:4rsskfVURUB1XN44Weborq
Girls & Boys,Good Charlotte,183493,0.00187,0.661,0.721,0,3,0.358,-5.623,1,0.0339,135.336,4,0.581,0,spotify:track:7rbhB0lpHsVd8VPc18p5mA
Si Hubiera Estado Allí,Jesús Adrián Romero,235880,0.909,0.349,0.268,0,7,0.126,-8.76,1,0.03,126.251,4,0.338,0,spotify:track:1BPPnDSpYfVGx1fYWyAWvz
Over,Drake,233560,0.0107,0.35,0.845,0,7,0.123,-5.614,1,0.2,99.643,5,0.45,66,spotify:track:6BdgtqiV3oXNqBikezwdvC
Got You (Where I Want You),The Flys,242453,0.000405,0.47,0.644,0.293,8,0.134,-6.721,1,0.0269,75.597,4,0.521,51,spotify:track:1xpd5XqLsrQDBa81ON2kOb
You & Me,Marc E. Bassy,218493,0.0413,0.449,0.635,0,1,0.188,-8.301,1,0.275,84.414,4,0.608,57,spotify:track:7yCqehT9dKACTFy7YugP0J
Beautiful,Eminem,392827,0.251,0.727,0.696,0,5,0.0726,-4.472,0,0.0706,132.077,4,0.467,0,spotify:track:7n8UWYTawkrcC1KBsY5XRc
Christmas Eve,Céline Dion,256427,0.447,0.634,0.795,0,1,0.307,-5.104,0,0.0329,126.013,4,0.528,0,spotify:track:1AodhBxM5kvmQIDiqHZaAM
212,Azealia Banks,203560,0.0476,0.844,0.782,1.36e-05,11,0.115,-5.979,0,0.279,125.913,4,0.627,0,spotify:track:3vLwhsaHXbb2UHa8xSq63y
I'm in Disgrace,The Kinks,202360,0.222,0.443,0.577,0,9,0.0797,-10.568,1,0.0367,130.595,4,0.887,0,spotify:track:6kiolMZMQv5CLZqhXMYKJW
"Go the Distance - From ""Hercules""/Soundtrack",Roger Bart,194160,0.88,0.218,0.124,0.00159,9,0.0845,-17.112,1,0.0326,86.614,4,0.172,0,spotify:track:2rm72l5pjfby1cWvPMUojI
Girls/Girls/Boys,Panic! At The Disco,206840,0.00216,0.606,0.924,3.3e-06,11,0.24,-4.531,0,0.0349,144.998,4,0.965,59,spotify:track:2wEjPgOCEczmjlvq60LyQi
Good Times Bad Times,Led Zeppelin,166267,0.0382,0.476,0.717,7.61e-05,9,0.0818,-9.192,1,0.0949,93.584,4,0.753,66,spotify:track:0QwZfbw26QeUoIy82Z2jYp
Darling Baby - Mono,The Elgins,155440,0.142,0.542,0.777,0,0,0.544,-3.403,0,0.0272,113.101,3,0.823,33,spotify:track:66EcsKLusAz7ydla0ENGkg
I Can Change,LCD Soundsystem,352004,0.00215,0.644,0.73,0.00178,1,0.233,-6.565,1,0.0287,116.981,4,0.695,55,spotify:track:2073QOEC8rBtSyTsRyaWiP
Wars,The Strumbellas,206133,0.427,0.674,0.668,0,9,0.0877,-5.462,1,0.0522,118.967,4,0.324,0,spotify:track:5V3F5YFX3cuJTu31qygvLf
The Throne Room and End Title,John Williams,329356,0.906,0.317,0.427,0.908,0,0.0454,-13.026,1,0.0556,119.009,4,0.205,0,spotify:track:0KOYV2jgRZWLcLI94kiscs
Change Your Life,Iggy Azalea,220749,0.0206,0.673,0.773,0,6,0.12,-5.545,0,0.22,132.008,4,0.686,39,spotify:track:1QJLm4mdmqRkXXbHc4pYWY
90 Millas (90 Miles),Los Inquietos Del Norte,98116,0.00572,0.796,0.745,0,7,0.0928,-7.853,1,0.0652,122.338,4,0.784,0,spotify:track:7ytTpKRqaKXtpFVlyvJMC5
Only Time - Original Version,Enya,218547,0.841,0.418,0.249,0.661,3,0.112,-13.744,1,0.0301,82.803,4,0.213,67,spotify:track:6FLwmdmW77N1Pxb1aWsZmO
Hot & Wet,112,222040,0.095,0.833,0.735,4.07e-05,1,0.0809,-7.421,1,0.0832,103.961,4,0.861,0,spotify:track:5RqwEDrqyOBKBWSNtC0YW2
Catch Me Outside,Ski Mask The Slump God,145787,0.159,0.939,0.659,0,7,0.276,-6.124,1,0.249,111.999,4,0.681,0,spotify:track:5kmOA4GG5o3lg7kaFPDfc8
One Chance,Minor Soul,224487,0.203,0.524,0.717,0,11,0.209,-5.291,1,0.0278,80.988,4,0.646,11,spotify:track:5feVlTOulgrV1eMkmfPj6Y
When You're Gone,Avril Lavigne,240867,0.208,0.456,0.714,0,4,0.296,-3.98,0,0.0332,142.072,4,0.155,0,spotify:track:4VdYpmlf6EDmqbAcWc2jt7
Steady Waves,Cross Record,304240,0.547,0.223,0.439,0.192,7,0.0933,-10.202,0,0.03,79.553,4,0.13,24,spotify:track:53H0Xxf7BhAmbSprGkJL5m
Ready or Not,Bridgit Mendler,200947,0.00435,0.713,0.877,9.91e-05,2,0.0962,-3.843,1,0.0502,93.016,4,0.759,0,spotify:track:06ngjaiEea4jvIcAIcxcGr
Bad For You,The Hunna,185760,0.0284,0.601,0.842,0,3,0.361,-4.158,1,0.061,134.036,4,0.322,0,spotify:track:1hOmKWT78YY72av71WrZ2m
Kelly Price (feat. Travis Scott),Migos,363934,0.528,0.745,0.686,0,4,0.176,-5.7,0,0.0313,121.978,4,0.437,5,spotify:track:204U3zjm9kkzX25Pr4Rdld
Colgando en tus manos - con Marta Sanchez,Carlos Baute,230280,0.535,0.836,0.637,0,6,0.129,-4.803,1,0.0367,120.025,4,0.875,74,spotify:track:3UI9I3e1g1y5T3SMfdgfGO
Touch Your Spot,Tucka,293059,0.0167,0.783,0.67,0.000826,11,0.0842,-5.902,1,0.0306,105.997,4,0.965,29,spotify:track:27KUSXaBq6gpAGq2edLemr
Hey Mami,Sylvan Esso,200160,0.301,0.746,0.746,1.08e-05,2,0.432,-5.842,1,0.538,119.848,4,0.606,0,spotify:track:2Qf9SQ83Gmf9GQSxPjQh1O
Let Your Love Flow - 40th Anniversary Version,The Bellamy Brothers,190333,0.314,0.662,0.806,0.000151,3,0.155,-4.905,1,0.0625,109.661,4,0.741,0,spotify:track:1h9QSZo50yzC6ZFo9hrMWu
Pavane Op.50,Pairs France Royal Philharmonic Orchestra,157336,0.839,0.256,0.193,0.717,6,0.0899,-19.071,0,0.045,86.926,4,0.258,28,spotify:track:4Qzb5VbhIcPP4Q75zR5bYo
Let The Records Play,Pearl Jam,225253,0.0161,0.495,0.885,1.67e-06,10,0.356,-5.658,1,0.0563,140.02,4,0.617,0,spotify:track:5OuhNXXQRGX318RK0zw5A1
Main Chick REMIX,Kid Ink,308734,0.0205,0.789,0.501,0,10,0.518,-5.747,1,0.0417,95.012,4,0.165,38,spotify:track:0m7ZSgJGoOrKR7SQFSjJPw
